"X1","X2","class"
0.0951435826767509,0.229295100757267,1
0.819776244361075,0.976323810612292,2
0.137783696900315,0.852825364125815,3
0.816778017715748,0.0801732110376824,4
0.0927162368138002,0.236722419068265,1
0.772981742927735,0.696472704379553,2
0.075032371409662,0.881990121254427,3
0.81459098926803,0.171484059504873,4
0.0723420926269524,0.25085291359031,1
0.652127940747551,1,2
0.0509633315970966,0.823468376375143,3
0.743395287459535,0.151346465062119,4
0.110051141485562,0.198056229822701,1
0.707141257081382,0.927719935626082,2
0.0905984901694542,0.887914909657879,3
0.575588539388732,0.081169914815133,4
0.117605220182565,0.181952890249758,1
0.79096228394106,0.872733668215332,2
0.0908802421092093,0.916241594751288,3
0.757777120861745,0.24972527073664,4
0.061280664718747,0.173609717849844,1
0.912901733134146,0.742847599792935,2
0.113865504010911,0.829873725636139,3
0.780040315213472,0.0373653512814301,4
0.0987575844480904,0.233732020601545,1
0.880613496352735,0.763133841336605,2
0.0584380662952306,0.83430328223645,3
0.864875999973669,0.459692326076505,4
0.104122092864118,0.221253567682677,1
0.706006938504225,0.774326673745436,2
0.0416885841373449,0.808384811954298,3
0.79143505911028,0.0981574739794382,4
0.116490831681589,0.275968281908449,1
0.860190212764965,0.779791102789333,2
0.0839109052969868,0.789131361757399,3
0.739176377593036,0.196087469785856,4
0.0907739976214241,0.216171821293079,1
0.870697946102823,0.772919918519927,2
0.119173527999377,0.832624151842951,3
0.572328823591593,0.0168853801456617,4
0.103250127800482,0.234065576966469,1
0.854120920692721,0.885856496310187,2
0.0900561732211311,0.799163740542988,3
0.667031217988238,0.311283509260637,4
0.133108594902267,0.165790074748298,1
0.710805397937221,0.823478656858869,2
0.169559489309347,0.842134050870512,3
0.515042848803221,0.244236891954885,4
0.102004839067754,0.230491383517263,1
0.620315235257055,0.90818231784986,2
0.115002226104039,0.824684048685133,3
0.870066178405693,0.328922172579502,4
0.106209334171054,0.20003350931982,1
0.684750328093887,0.717876872536773,2
0.191113021440722,0.906295099731974,3
0.690449154347049,0.2095667045034,4
0.0983733847483275,0.20450792548892,1
0.757947285529773,0.793272031860573,2
0.137776708569515,0.896098334398756,3
0.786707705190361,0.408143751869543,4
0.0966350930483572,0.190945514938978,1
0.785096527711124,0.918890400042231,2
0.0490715190792181,0.795288896987989,3
0.80302043348509,0.201359016014367,4
0.105934768357979,0.233361718855692,1
0.749085759999283,0.868727057988713,2
0.127456341823247,0.845602575236515,3
0.788734453583736,0.375470797902486,4
0.102417924706178,0.229135613508178,1
0.647112672217196,0.793592950044382,2
0,0.8185205823436,3
0.742700746968401,0.123022749142428,4
0.113690769449376,0.214150554164633,1
0.75401018219562,0.80895501675482,2
0.137358476130448,0.787272506301178,3
0.70895959826501,0.235645503510867,4
0.0834306312666715,0.247733167038588,1
0.677624257726307,0.865219218542807,2
0.155369423028533,0.851609151813874,3
0.772457057819219,0.158564799160141,4
0.116611742665496,0.236371166732457,1
0.660999235679801,0.762672691607254,2
0.139289622448843,0.810039300595019,3
0.615501555228265,0.199778189317791,4
0.152422992571217,0.211883115825968,1
0.793907519190915,0.779333285868509,2
0.0642319277140914,0.763521191319508,3
0.780077168368506,0.309322903898462,4
0.0838844069037237,0.216095204651961,1
0.743513104136804,0.672869541033271,2
0.140064364433151,0.838906592665514,3
0.682163580210819,0.170678110630814,4
0.123695521773924,0.255955221648233,1
0.778849227206401,0.835662451732699,2
0.11349509933072,0.821926021054913,3
0.582780930249569,0.184366536119639,4
0.130363015896009,0.228008093780986,1
0.690456009857515,0.89118691224813,2
0.138294317251975,0.820472512137314,3
0.581270091643482,0.072779097108338,4
0.128116841893691,0.264254064725394,1
0.611740733902237,0.819425340715362,2
0.129308990726128,0.78737313341163,3
0.740922022373386,0.187349033059045,4
0.105600293847338,0.271997310469556,1
0.709479613658753,0.719958723804455,2
0.113989481021143,0.737011853191637,3
0.834829389989201,0.558910298051044,4
0.146616777328073,0.274452184647333,1
0.790976682344106,0.862090098008768,2
0.117133433282357,0.769392989033078,3
0.656998499415686,0.220440894024057,4
0.148293616262601,0.244201118669544,1
0.728674516053138,0.79349502364146,2
0.143159308203166,0.768568345304199,3
0.731388246270562,0.293484153938222,4
0.123744518468281,0.260005575011128,1
0.719110011216732,0.780750640509348,2
0.0601632514389602,0.815996250703071,3
0.802075622020874,0.253898906774233,4
0.0904634548203877,0.239866279730177,1
0.775393087172874,0.796981909557629,2
0.133892162420228,0.824043425401135,3
0.552017654205776,0.0429267963626841,4
0.103893720170074,0.253790730713923,1
0.757463020046707,0.850775128060934,2
0.152454795974611,0.782071477042707,3
0.810021621905054,0.276113824375937,4
0.151501396630184,0.268736048244256,1
0.688508745520442,0.765955477437083,2
0.121180201304952,0.776014193105026,3
0.788066009453809,0.238724443901838,4
0.131562585959173,0.235864365271415,1
0.829436390639248,0.903515697919387,2
0.136614745159031,0.804066606299861,3
0.71261280488958,0.29202550979804,4
0.119251166885966,0.224648666402712,1
0.691068589750402,0.812550139233539,2
0.203957476592651,0.849708650178095,3
0.775313325926241,0.208266409459046,4
0.0934498415885992,0.222356446080108,1
0.553355008889566,0.801091689100002,2
0.153384691105688,0.734867230975426,3
0.820894935349404,0.346811418709369,4
0.0935539677201458,0.242871414871603,1
0.746813871845812,0.872369789052494,2
0.034427335837109,0.830426111164994,3
0.635516966456571,0.116259105548943,4
0.163981600765041,0.24642650618014,1
0.654560204515293,0.759690147541202,2
0.124925432339844,0.829168112405303,3
0.762196358143826,0.223995823400812,4
0.139454020442183,0.258554390606326,1
0.665415706579331,0.854377386905353,2
0.142587394912418,0.806438690009293,3
0.602096681767031,0.0581690620667961,4
0.114236757267181,0.218139689606991,1
0.675296895040117,0.758361392151278,2
0.12086632803401,0.802494900647015,3
0.695582963080855,0.253076630453262,4
0.13439621620105,0.233274835477545,1
0.59274369473304,0.787903410338767,2
0.169250219196984,0.863075823569715,3
0.868842627579466,0.347857965506167,4
0.141014287013643,0.274241931680449,1
0.70383087131926,0.741272952923749,2
0.133885448656274,0.786353740724369,3
0.663064175287207,0.155246580645361,4
0.140942004411169,0.260594752962868,1
0.764772156736814,0.730196480168655,2
0.0634550786385736,0.770651393730429,3
0.831267774477438,0.300216951481312,4
0.168456902502496,0.238703576180621,1
0.717190894561275,0.788443776672265,2
0.253985376143988,0.809827659325107,3
0.587781366635237,0.349299844031475,4
0.107939696193519,0.238992347274808,1
0.606792657837108,0.758110410266553,2
0.172852419961185,0.763152847279751,3
0.632383564517444,0.122496692282873,4
0.143688869030054,0.304403419843258,1
0.619712075299189,0.790435292536478,2
0.0774315908180319,0.77285003033852,3
0.739714289851412,0.154545360830088,4
0.152096727648111,0.23885923129294,1
0.713337127841305,0.727985876117184,2
0.137274755258226,0.877721222328196,3
0.816629446331679,0.18686645228065,4
0.16585293885655,0.307530261792639,1
0.609967663139562,0.702747544654524,2
0.223286686959782,0.751265349820921,3
0.705852195338311,0.196725657313204,4
0.180294051062289,0.2914276754822,1
0.606807452352263,0.725607274666768,2
0.192654091845504,0.779566746917276,3
0.579433736964218,0.264703757775978,4
0.181300463918258,0.290160581763904,1
0.699677282487378,0.7238674699641,2
0.142165398136485,0.779439857183234,3
0.666350469620204,0.40752797471528,4
0.182806742176243,0.244463007558681,1
0.707273765677559,0.616694166537424,2
0.137686035347475,0.802438084833102,3
0.77097623359614,0.361354134385202,4
0.18308355869435,0.254728438297624,1
0.805193488852264,0.777884272878459,2
0.15451738384458,0.735534439963254,3
0.626851516251125,0.23493213485921,4
0.159091057646498,0.295613767059885,1
0.710114150185257,0.75959567920764,2
0.14225033159623,0.806219626610173,3
0.726859959216363,0.285557186894333,4
0.190614951406481,0.270900511111346,1
0.635067513531229,0.67196521590118,2
0.167105568024133,0.741888541649907,3
0.529381013366674,0.194452838039213,4
0.183803274925286,0.255326855251095,1
0.699491395229706,0.705690050905194,2
0.147568833088349,0.715957365127216,3
0.678804764192315,0.158595270525594,4
0.176968106778945,0.254176262078078,1
0.715906604199639,0.802618235987585,2
0.188942054521448,0.728826750871178,3
0.707815257334351,0.265489522043826,4
0.197496497884428,0.294581071116181,1
0.67613949272131,0.810999206582428,2
0.254385490238859,0.737502137022858,3
0.781706685592812,0.337611464726643,4
0.202381225727228,0.320451314866353,1
0.720676176456582,0.850161382081079,2
0.205467639526507,0.722440136403888,3
0.760001420115018,0.383537322887234,4
0.108103863834425,0.283438601519744,1
0.659947988771896,0.704027023309591,2
0.232208622874291,0.797249477447339,3
0.707726165740748,0.291178229095572,4
0.177785428467451,0.309030152843859,1
0.696238419219114,0.755329680269028,2
0.227832257691089,0.795394687753441,3
0.797690589195875,0.358465077496425,4
0.157549755168187,0.267369593437853,1
0.649921586446769,0.791369802611741,2
0.195321042650807,0.727510015856007,3
0.614277502090133,0.247258488803177,4
0.183934228456291,0.289678453429358,1
0.639994219078042,0.764133167111373,2
0.00278855273083183,0.696133847414465,3
0.599314403678966,0.393138012971729,4
0.188377286415566,0.299171505270831,1
0.627353137004481,0.802184337339359,2
0.0413408361502368,0.783173302332886,3
0.632856608851115,0.322235753854157,4
0.133432539650247,0.357944205060642,1
0.599991189168099,0.811904514101617,2
0.207474074061084,0.756124574959988,3
0.598719357438745,0.356393654090284,4
0.160066654418118,0.313276312537363,1
0.696665516057661,0.751680097172028,2
0.179286470115097,0.81088615878006,3
0.687178525196036,0.365069326635878,4
0.157057378667993,0.282252487688396,1
0.683703975046953,0.692569413373038,2
0.166730806441346,0.752929850132015,3
0.735163929516694,0.277392025333475,4
0.207799903207425,0.288408654184155,1
0.645867887111132,0.707293421272633,2
0.299721766483266,0.784814057516372,3
0.594996379968677,0.275476170138097,4
0.207221623773264,0.344509570867114,1
0.698442588765217,0.744322218995762,2
0.156165930483738,0.776355163157464,3
0.529503427119043,0.274184523889975,4
0.200532000091697,0.292529363781735,1
0.662547130460086,0.702304118607346,2
0.183414912997625,0.646030588282664,3
0.618007877478317,0.153081427450392,4
0.170433464099918,0.277919036073805,1
0.733939354037187,0.720902199018053,2
0.265022016500703,0.781820345716469,3
0.570473282574216,0.220469088719455,4
0.192856817771836,0.265180027802339,1
0.602429061978093,0.677550236273491,2
0.146059200933273,0.709366279532881,3
0.818998558066394,0.316676788786522,4
0.225134101994055,0.289844209483933,1
0.703178901234759,0.714268066791133,2
0.183964281495912,0.71082538385719,3
0.626580789149022,0.277263299038921,4
0.201659401370867,0.303589338046821,1
0.691326331119939,0.732818219908623,2
0.160772175266798,0.664924224644228,3
0.548566903778085,0.178502688481227,4
0.166408530905893,0.292191946745527,1
0.675466121693134,0.723718174525453,2
0.211098247743903,0.79479567299683,3
0.596891605304566,0.335982634370252,4
0.195761868624239,0.321153610649313,1
0.716072685294608,0.714341232240276,2
0.0885738850346684,0.793564370930752,3
0.766623030746252,0.301661153558522,4
0.214067194961188,0.313332382185169,1
0.661407089248096,0.779784215067912,2
0.281062487409586,0.779540731000651,3
0.601285197477995,0.195879568383661,4
0.167696105123211,0.305954522311345,1
0.610991956231836,0.669487678004396,2
0.297912300455753,0.638759796990541,3
0.544190259996672,0.110100340642639,4
0.193636989717849,0.311873053509884,1
0.673955652424377,0.653599482870485,2
0.22001899841973,0.796284737479552,3
0.731670226904316,0.353002156203758,4
0.217629394121925,0.363309963545019,1
0.700809911176519,0.725081881738995,2
0.184553944023148,0.713472328089718,3
0.673366937077021,0.400328392872333,4
0.154228049626608,0.338622643541906,1
0.728962889419251,0.752318947829847,2
0.170841505739278,0.773217241045434,3
0.612449287560643,0.242142292228539,4
0.201823446987777,0.290378725358471,1
0.628905569015754,0.811704989809049,2
0.125291055944792,0.73082839076547,3
0.806461415477453,0.437112973409638,4
0.216528978452996,0.308300321947549,1
0.613082507270535,0.818815978491032,2
0.259734554603753,0.743799389301534,3
0.613581689926139,0.379935173274754,4
0.228552844367481,0.293618179234551,1
0.611592873671394,0.651297091145622,2
0.131195809967616,0.780261691012101,3
0.629653759229387,0.316550235997038,4
0.19127151614234,0.3517616952156,1
0.590728336653178,0.754303499663478,2
0.246639159550585,0.682019939354166,3
0.465663230215351,0.31478058022124,4
0.16768644586703,0.341052016375558,1
0.618704356610433,0.783117258897928,2
0.146349145313889,0.668362820827541,3
0.635498215077657,0.220820384489229,4
0.188435879061071,0.31447555945045,1
0.670444919250102,0.76009733135246,2
0.211657271955236,0.747536467570082,3
0.524226208165106,0.354203554526696,4
0.22419776016138,0.323339903356322,1
0.728992585058692,0.804191398565407,2
0.266755837690196,0.653994601627411,3
0.518004172103167,0.193792948472433,4
0.211673621796089,0.348920328387807,1
0.703152708285856,0.637247853268171,2
0.161145044705082,0.738015275309395,3
0.591157886769252,0.200390100889251,4
0.220316246010618,0.301477850245449,1
0.69207022403384,0.768622017744253,2
0.0903418239232348,0.648540422477369,3
0.618312834066407,0.348282029187543,4
0.185101293546119,0.36565934981692,1
0.630718226623873,0.705986536751536,2
0.1576566186207,0.655291230036039,3
0.772228599557992,0.427322395686813,4
0.214598482204448,0.294668136884339,1
0.73713344561698,0.70001295088936,2
0.126089394815585,0.690424752008021,3
0.779970583183544,0.251518684535473,4
0.260804081684549,0.352573077773843,1
0.635702994294648,0.775769995949886,2
0.17736166708055,0.710091019443803,3
0.573906931479521,0.405789005895764,4
0.234121560738171,0.367715939696808,1
0.630180051621169,0.744520818055356,2
0.225260193352952,0.647186995696461,3
0.670445180895407,0.363723155233656,4
0.226553572549113,0.341412494573061,1
0.62394077731828,0.694071238567871,2
0.193790039566731,0.616246548060084,3
0.64202631170629,0.301718163395208,4
0.261369636574754,0.374611423970474,1
0.700776367930085,0.754527080598686,2
0.158297568584763,0.747795281983181,3
0.643171232097136,0.384649541677386,4
0.252429485094,0.333824107598509,1
0.563011519295766,0.662978255289013,2
0.272854757673006,0.718955464391513,3
0.816889911596144,0.354792777421856,4
0.167955464969204,0.3487280313376,1
0.623757460476452,0.673293725884656,2
0.272265482449264,0.691320094576319,3
0.650072244329172,0.317566181965807,4
0.229028570543772,0.303031438039457,1
0.59012937755439,0.64860373094553,2
0.193644802011419,0.69166708740484,3
0.615309669223226,0.310865734221691,4
0.188801353410389,0.337939718342591,1
0.634397157879334,0.738172920665749,2
0.344118774884929,0.835530881067521,3
0.559133319112225,0.304920310926315,4
0.217463862836449,0.3188752642591,1
0.644199944110477,0.779354420654576,2
0.317292031883984,0.636981363158119,3
0.632956198638415,0.237351151291155,4
0.238642519314633,0.385934084192009,1
0.566869868209359,0.695856182776538,2
0.241533135768227,0.80226940471805,3
0.703624807249354,0.404874664976754,4
0.237531648795766,0.328426284348316,1
0.577355652042395,0.727547028219825,2
0.158007124722341,0.636207887997473,3
0.60515688740467,0.331161507454485,4
0.261182722283178,0.359413096713672,1
0.604323630126234,0.770057357098281,2
0.19148200838319,0.673236731678,3
0.512738099114477,0.29586850074985,4
0.236149989557774,0.388100110403342,1
0.643696998121223,0.732789761393833,2
0.175685950907319,0.717519581672222,3
0.689870365514591,0.31900945152922,4
0.266575946798351,0.278704060118167,1
0.626831599916417,0.72323482577887,2
0.244890746515301,0.715767299636814,3
0.641343632601046,0.358124770411812,4
0.264664493338668,0.389240457252234,1
0.613361735684065,0.756497773158068,2
0.323870711259265,0.656501705828725,3
0.675699157197605,0.39453520903689,4
0.239623984264055,0.350210616631369,1
0.609878941169481,0.70169023062138,2
0.135144603666542,0.695240696197121,3
0.576398970709511,0.418778548924224,4
0.229440956276471,0.314952225328675,1
0.652801110630658,0.612958043704558,2
0.236292032345521,0.721635925366927,3
0.769204063370043,0.427947156488118,4
0.194945991938933,0.365820724134989,1
0.575261458542988,0.780124585454126,2
0.0966758894925974,0.710049213391982,3
0.651312076718505,0.299131874843516,4
0.243042005043618,0.382238563905385,1
0.612298929509947,0.697882933806156,2
0.201383699727725,0.688917581108551,3
0.625053951158184,0.397403244569134,4
0.230883419673011,0.356250367839846,1
0.584507852334081,0.688111285803545,2
0.199838384092404,0.715322670717817,3
0.60293184722052,0.288918448650307,4
0.245385603464019,0.337913664325997,1
0.645159025918755,0.725558129008152,2
0.167682012755934,0.686695853006928,3
0.756610874571068,0.503736063535059,4
0.235289591842624,0.369710485376981,1
0.655295063325411,0.686263607285965,2
0.327549617732746,0.709802127780587,3
0.652007381990961,0.349133601897348,4
0.213046026870275,0.334648420801735,1
0.577472500547208,0.673256355420979,2
0.155798439881022,0.629194606315572,3
0.65106187162805,0.496481006544687,4
0.187347943525189,0.381058671149611,1
0.554340134157298,0.631022400853089,2
0.111068064871832,0.607705988031318,3
0.601934623228846,0.374135437153261,4
0.26938606431422,0.318911382264714,1
0.596842024829847,0.73494734551479,2
0.261079958812023,0.75058069320611,3
0.6599113734149,0.407667944920497,4
0.266473632691888,0.324607628130894,1
0.538467635905311,0.697121961530908,2
0.169757047494958,0.735784167681876,3
0.653757256823111,0.29354586181232,4
0.21271286137884,0.375631104572372,1
0.632566030484642,0.662119647409155,2
0.286636925129233,0.643462274662391,3
0.520287879380191,0.491459938407591,4
0.289658840977498,0.358553632740578,1
0.632362326072956,0.638714322456084,2
0.287484662288007,0.620279073056792,3
0.656530615909115,0.346224476689341,4
0.243803764263427,0.363281106082015,1
0.575209575964273,0.654744567541081,2
0.189075488843873,0.630217179584443,3
0.621419016781136,0.44031336091974,4
0.227142813924566,0.37666847095012,1
0.60019534387762,0.64465907711601,2
0.284399200069609,0.663604385662862,3
0.608311462866012,0.396656456820051,4
0.305791452259009,0.366276021640519,1
0.639625198866297,0.68538817641936,2
0.258031572911565,0.663644053680057,3
0.64061648414616,0.392441591825808,4
0.293351002331365,0.398320745491989,1
0.533630019939175,0.7317160363851,2
0.18088597637628,0.728058175986689,3
0.468196872933968,0.301739289489767,4
0.252517269378065,0.391514028491019,1
0.603815260283057,0.609114449236493,2
0.209568130249626,0.673938729402977,3
0.562257795802062,0.426807729552492,4
0.222510428179943,0.386840535731486,1
0.576434880443885,0.661465988829072,2
0.291515135420218,0.620436185179648,3
0.562889112644818,0.258378637380376,4
0.303018102775805,0.37412445730611,1
0.596310482586612,0.630760192425675,2
0.215517046779384,0.635202148946902,3
0.455507826276365,0.311567837735841,4
0.276345635174158,0.382127213732053,1
0.541775881999365,0.701099408855764,2
0.235305908249159,0.651192348377403,3
0.668493924815683,0.416011703542026,4
0.229268732119584,0.397532065362728,1
0.565741403544558,0.679428910883904,2
0.260214382021815,0.714519581239111,3
0.618908103632816,0.328569433252721,4
0.2788328125544,0.33903121337949,1
0.594021684709629,0.646574237993023,2
0.167730662824882,0.671241188019714,3
0.683271331130597,0.379505519228753,4
0.260448604350948,0.38647703593313,1
0.573254321773644,0.709558612993574,2
0.253129507168709,0.505115585847766,3
0.560127544926714,0.415166850757334,4
0.266067196623208,0.36906463218806,1
0.51330568389812,0.642989969241998,2
0.285117877008944,0.767787541237081,3
0.56526363445746,0.388532880468067,4
0.278027596865474,0.396888900243027,1
0.531042027311259,0.645227158369261,2
0.198794208916155,0.628303490098377,3
0.557988260296679,0.332144992730404,4
0.241030713159939,0.385882777302981,1
0.557407703217339,0.684185219510539,2
0.147525834686855,0.659422264772805,3
0.577462086871284,0.391575172656413,4
0.229771709299492,0.406846597227683,1
0.537732485902754,0.652191124413992,2
0.28967059267158,0.660302678634211,3
0.503692357724236,0.424728709158581,4
0.314516521267353,0.385125319146725,1
0.603684077755515,0.606020070721214,2
0.314263539169024,0.597679657399434,3
0.490708065258668,0.425355200870866,4
0.281087773003632,0.383414096864508,1
0.561304351177778,0.651852863571598,2
0.327360453895767,0.701049594278187,3
0.477418239770234,0.361568257750798,4
0.295812952151823,0.388663990752882,1
0.575416342584957,0.661967220426953,2
0.343366391171158,0.651816405379638,3
0.63971131065853,0.380376696020567,4
0.307318376064275,0.357239008857227,1
0.54761502271451,0.647639020653861,2
0.254630062433803,0.645076744861647,3
0.685803649023382,0.436327930144299,4
0.280038066607101,0.370422871716868,1
0.637373206655336,0.634438501543471,2
0.23500739588191,0.533206634147881,3
0.52408606487117,0.327606130289057,4
0.249486548288529,0.407140342106314,1
0.531718237829669,0.654541704522711,2
0.233794452659822,0.644901166426771,3
0.513906152714891,0.333276270274652,4
0.266345653218911,0.392004703890312,1
0.569186645165712,0.683903087559498,2
0.285480816305642,0.563923530723551,3
0.53109960549039,0.368014809613363,4
0.331900909691928,0.389727736948277,1
0.508035481328277,0.649733105911722,2
0.345400429600232,0.64260472792603,3
0.614035147608016,0.312312454863202,4
0.307488098374474,0.413521043964921,1
0.560746626221085,0.630463125464842,2
0.416583066702076,0.634855398068298,3
0.545513339520011,0.371345537992462,4
0.315134877295557,0.383805477905867,1
0.575763375081175,0.66356048937017,2
0.308286114932839,0.598440365647273,3
0.567559500563983,0.336663517400103,4
0.256028191173228,0.432363420661093,1
0.535503451398569,0.633565051645681,2
0.239680701333988,0.64889415201125,3
0.472127166605988,0.420266724954746,4
0.30551581191042,0.431743580022572,1
0.537757970890716,0.624700148801512,2
0.367462095604898,0.651403118632984,3
0.557429745986555,0.378674404704681,4
0.29409940144425,0.376339783522866,1
0.612906992992013,0.609790524167027,2
0.231567929809268,0.52025369148919,3
0.622152899445061,0.325311863102634,4
0.2795851760606,0.437130884599573,1
0.553127897646872,0.661051631205109,2
0.373586280626393,0.709739045023056,3
0.469864875676614,0.368636972579789,4
0.297066441076693,0.418940767327969,1
0.563255729281948,0.629580134142622,2
0.255165915406485,0.597627849969319,3
0.574979459141864,0.412045967758322,4
0.292781259990531,0.391945237140488,1
0.578190631466561,0.668106870781381,2
0.271592370570945,0.754748816521509,3
0.483496535059554,0.473251294241746,4
0.304036566908715,0.415386055251148,1
0.574858725293236,0.665390191190141,2
0.376376170425366,0.627610563634657,3
0.413033563846738,0.330416309115708,4
0.337406658801809,0.410461269145208,1
0.549309184228374,0.633979383105085,2
0.42672980552213,0.757208929836454,3
0.554959932904773,0.459777345429877,4
0.288835096906749,0.402275713991219,1
0.591655934318944,0.651508766718926,2
0.331136343443722,0.760424060827084,3
0.58984673895472,0.454427184248963,4
0.309860385093106,0.419153425913159,1
0.544038797371908,0.628229853606094,2
0.130373069028459,0.59562347220329,3
0.574590169896594,0.474194127542222,4
0.275287187972968,0.41502564596181,1
0.508265215814191,0.64777949866672,2
0.341103736114359,0.594534147043036,3
0.617076297437843,0.430787084952821,4
0.306716922027819,0.421439572405975,1
0.528543116459395,0.607466229679844,2
0.313837477483269,0.639208784250241,3
0.525272045949346,0.474440551281976,4
0.339734322538971,0.426037894126457,1
0.504849777027699,0.641751366706144,2
0.322361098704332,0.626139505066916,3
0.567860082507587,0.401489612667906,4
0.282680693512379,0.422144397876817,1
0.504933250534551,0.627195946230484,2
0.354786108771051,0.748482807424361,3
0.637359173537129,0.428871829584906,4
0.355406968722134,0.436397286307354,1
0.540207825793644,0.629990078616502,2
0.361006630818209,0.622075930612364,3
0.497941944641358,0.354064454560685,4
0.304550378722626,0.428456824307398,1
0.524391141475435,0.638380742079847,2
0.358305273538192,0.719130115706192,3
0.471904920227631,0.452875710865863,4
0.300233587799391,0.426117411964525,1
0.50579046635699,0.633831999009628,2
0.318509062514726,0.583619894493691,3
0.428077812329719,0.33181343792934,4
0.349419476398661,0.425115590417541,1
0.533926342881232,0.617459458135454,2
0.315210118184966,0.604895383747466,3
0.501667387025508,0.437659877417021,4
0.316718800413374,0.448622773278963,1
0.502459678197747,0.617991678256623,2
0.306916215067551,0.678958490843225,3
0.581710248660529,0.403768238601466,4
0.29794956753262,0.44546206731617,1
0.504025386208904,0.661741208410413,2
0.410094472141277,0.564461672612955,3
0.51325173511543,0.403868027795012,4
0.368898872558837,0.4383705177044,1
0.485801114034557,0.64067722031965,2
0.298609587673111,0.683804579345115,3
0.571637527117723,0.521876779842698,4
0.370581799842845,0.437889743746681,1
0.553223626985764,0.606914078022022,2
0.336741080466144,0.472020637860887,3
0.568819572294017,0.519163863055728,4
0.304659244998634,0.423298928286287,1
0.515828943721911,0.595590091195827,2
0.390771959204148,0.643027021597853,3
0.474748768169401,0.438578469258127,4
0.328180203365592,0.395531845403243,1
0.572680629927425,0.615827999391928,2
0.370281326947767,0.632955824163419,3
0.560314840077767,0.484832498239126,4
0.340259712723023,0.424183358502374,1
0.522173078709966,0.635082980978918,2
0.378063244615255,0.756212213636588,3
0.569016236659056,0.493090723273242,4
0.322041672584785,0.464426740059938,1
0.509172825223712,0.611641385659972,2
0.334233784476978,0.682231588686154,3
0.581230872060548,0.495471167877418,4
0.36486016675342,0.473620500910817,1
0.527344596317492,0.589780627260963,2
0.339855205670017,0.709448067303421,3
0.493430309946418,0.453413783187454,4
0.356500241435001,0.42197147701681,1
0.480898745287613,0.62596748574334,2
0.214086806301235,0.626353515590312,3
0.561826273585678,0.421800124889598,4
0.3643998660415,0.441500345651698,1
0.500498331971426,0.618619818518746,2
0.352482057497595,0.44306942982321,3
0.507403481431734,0.394070291012849,4
0.365169943248133,0.425974373799281,1
0.495010789249252,0.583146893681558,2
0.30121523460122,0.623506659252622,3
0.549232134528891,0.437082004056281,4
0.327022709660955,0.462278698729096,1
0.514078961245063,0.6203478047345,2
0.338215505880654,0.651949739465232,3
0.485707155654257,0.464974914726008,4
0.273542607280051,0.471323365013231,1
0.495777001227856,0.606532619383937,2
