X1,X2,X3,X4,X5,X6,X7,X8,class
13.00000000,5.80000000,1026.70000000,13.80000000,13.10000000,26.00000000,30.90000000,-0.90000000,1
30.70000000,26.00000000,1012.90000000,11.60000000,12.90000000,17.10000000,43.00000000,19.90000000,1
25.30000000,21.90000000,1010.20000000,7.50000000,12.00000000,22.00000000,42.10000000,14.00000000,1
7.90000000,4.00000000,1025.10000000,6.20000000,14.70000000,22.00000000,12.90000000,3.90000000,1
7.50000000,2.80000000,1020.90000000,6.70000000,6.80000000,11.10000000,17.10000000,1.90000000,1
15.30000000,9.20000000,1011.00000000,10.00000000,7.00000000,12.00000000,35.10000000,1.00000000,1
24.80000000,16.10000000,1019.30000000,12.50000000,9.60000000,17.10000000,32.00000000,16.00000000,1
28.80000000,20.80000000,1020.80000000,12.50000000,8.30000000,15.90000000,44.10000000,15.10000000,1
38.00000000,33.00000000,1014.10000000,12.80000000,13.60000000,22.00000000,44.10000000,26.10000000,1
17.30000000,9.70000000,1023.50000000,8.70000000,8.50000000,14.00000000,25.00000000,12.00000000,1
15.10000000,10.10000000,1032.60000000,8.70000000,8.20000000,8.90000000,23.00000000,8.10000000,2
23.90000000,20.00000000,1027.50000000,5.00000000,3.50000000,8.90000000,30.00000000,21.00000000,2
29.40000000,28.00000000,1025.60000000,6.80000000,5.00000000,10.10000000,34.00000000,26.10000000,1
34.80000000,32.80000000,1019.70000000,8.20000000,9.00000000,10.10000000,42.10000000,30.90000000,2
33.40000000,29.40000000,1017.20000000,8.50000000,14.00000000,28.00000000,43.00000000,25.00000000,1
25.20000000,18.50000000,1028.60000000,9.10000000,7.40000000,17.10000000,37.00000000,17.10000000,1
33.00000000,29.00000000,1023.20000000,9.60000000,4.60000000,10.10000000,39.00000000,30.00000000,1
29.40000000,26.80000000,1024.00000000,7.60000000,12.80000000,17.10000000,34.00000000,26.10000000,1
21.60000000,17.30000000,1032.50000000,12.40000000,8.30000000,17.10000000,28.00000000,14.00000000,1
24.30000000,20.30000000,1027.90000000,11.10000000,3.50000000,13.00000000,37.00000000,17.10000000,1
35.00000000,30.50000000,1023.80000000,11.10000000,7.70000000,12.00000000,44.10000000,28.90000000,1
35.90000000,32.60000000,1022.00000000,7.20000000,8.50000000,13.00000000,42.10000000,30.90000000,2
42.30000000,37.30000000,1013.50000000,7.40000000,1.90000000,8.90000000,57.90000000,30.90000000,1
41.90000000,36.10000000,1010.40000000,8.30000000,7.00000000,13.00000000,50.00000000,34.00000000,1
36.60000000,31.80000000,1019.90000000,9.40000000,8.20000000,17.10000000,43.00000000,33.10000000,2
35.20000000,31.50000000,1020.80000000,10.00000000,8.30000000,22.00000000,46.00000000,28.90000000,1
36.20000000,33.50000000,1011.20000000,6.90000000,8.80000000,26.00000000,43.00000000,30.90000000,2
30.00000000,27.30000000,1019.00000000,8.60000000,17.60000000,22.00000000,35.10000000,25.00000000,1
26.70000000,20.90000000,1025.10000000,10.40000000,10.10000000,15.00000000,32.00000000,21.00000000,1
24.40000000,18.00000000,1025.10000000,10.40000000,7.70000000,13.00000000,30.00000000,18.00000000,1
30.90000000,25.50000000,1020.10000000,10.90000000,4.60000000,15.90000000,39.00000000,26.10000000,1
33.20000000,28.60000000,1023.10000000,6.30000000,4.00000000,11.10000000,37.00000000,30.00000000,2
28.00000000,23.70000000,1028.20000000,5.40000000,11.70000000,17.10000000,33.10000000,19.00000000,1
13.90000000,5.30000000,1034.30000000,9.50000000,9.60000000,22.00000000,24.10000000,7.00000000,1
27.70000000,21.50000000,1022.50000000,11.10000000,8.80000000,14.00000000,37.00000000,23.00000000,1
27.60000000,21.30000000,1022.70000000,8.40000000,7.90000000,13.00000000,36.00000000,21.00000000,1
28.60000000,21.80000000,1026.30000000,11.10000000,8.00000000,10.10000000,39.90000000,21.90000000,1
32.50000000,26.20000000,1025.80000000,9.60000000,10.70000000,20.00000000,39.90000000,28.00000000,1
44.70000000,36.70000000,1011.90000000,10.20000000,16.30000000,26.00000000,68.00000000,33.10000000,1
48.20000000,43.20000000,1004.40000000,6.20000000,14.20000000,26.00000000,62.10000000,37.00000000,2
35.30000000,32.40000000,1011.80000000,4.90000000,16.40000000,22.00000000,39.00000000,33.10000000,2
36.30000000,33.40000000,1012.30000000,6.00000000,12.50000000,22.00000000,48.90000000,32.00000000,1
54.10000000,45.50000000,998.70000000,9.20000000,18.90000000,35.00000000,68.00000000,46.00000000,1
45.30000000,34.10000000,1011.50000000,11.50000000,11.50000000,22.00000000,59.00000000,34.00000000,1
46.50000000,42.20000000,1006.80000000,7.60000000,12.30000000,25.10000000,53.10000000,42.10000000,2
46.20000000,38.80000000,1001.40000000,11.10000000,13.30000000,26.00000000,63.00000000,37.00000000,2
50.70000000,34.30000000,1008.90000000,12.30000000,6.30000000,26.00000000,69.10000000,37.90000000,1
42.80000000,38.90000000,1016.40000000,7.70000000,16.40000000,26.00000000,59.00000000,39.90000000,2
43.20000000,40.10000000,1008.30000000,6.60000000,17.40000000,26.00000000,57.00000000,39.00000000,2
39.70000000,35.50000000,1005.70000000,9.20000000,16.20000000,22.00000000,54.00000000,35.10000000,2
37.80000000,30.00000000,1020.20000000,9.60000000,9.80000000,22.90000000,48.90000000,28.90000000,1
40.90000000,31.40000000,1019.20000000,10.40000000,7.00000000,15.90000000,46.90000000,35.10000000,1
43.00000000,31.90000000,1020.40000000,11.40000000,5.80000000,13.00000000,53.10000000,36.00000000,1
43.10000000,32.90000000,1023.00000000,8.00000000,3.80000000,13.00000000,57.00000000,30.00000000,1
45.60000000,34.00000000,1015.20000000,12.50000000,10.10000000,20.00000000,57.90000000,33.10000000,1
52.30000000,34.90000000,1008.10000000,14.30000000,9.90000000,22.00000000,68.00000000,39.90000000,1
55.30000000,37.70000000,1013.60000000,12.30000000,7.70000000,22.00000000,70.00000000,45.00000000,1
50.50000000,33.20000000,1016.70000000,9.80000000,5.30000000,15.90000000,64.00000000,35.10000000,1
51.60000000,33.80000000,1018.20000000,12.10000000,13.70000000,20.00000000,57.90000000,46.00000000,2
47.20000000,36.30000000,1021.20000000,8.70000000,12.60000000,18.10000000,52.00000000,45.00000000,2
49.40000000,29.00000000,1021.30000000,11.20000000,8.60000000,13.00000000,68.00000000,34.00000000,1
55.70000000,36.30000000,1012.20000000,9.90000000,6.20000000,14.00000000,73.90000000,37.90000000,1
59.90000000,43.90000000,1003.50000000,9.30000000,8.00000000,17.10000000,73.90000000,48.00000000,1
44.40000000,38.30000000,1003.30000000,5.50000000,20.50000000,30.10000000,70.00000000,33.10000000,2
36.90000000,30.50000000,1021.40000000,11.80000000,17.00000000,26.00000000,45.00000000,33.10000000,1
42.10000000,33.90000000,1019.50000000,11.30000000,9.20000000,22.00000000,62.10000000,30.90000000,1
53.70000000,39.50000000,1010.30000000,11.80000000,15.40000000,30.10000000,61.00000000,44.10000000,1
41.80000000,27.00000000,1021.40000000,14.10000000,12.00000000,22.00000000,54.00000000,30.00000000,1
46.80000000,31.50000000,1023.90000000,13.50000000,10.20000000,17.10000000,64.00000000,34.00000000,1
57.80000000,37.50000000,1018.90000000,12.20000000,14.20000000,26.00000000,72.00000000,50.00000000,2
56.30000000,47.00000000,1012.80000000,9.70000000,13.30000000,17.10000000,66.90000000,50.00000000,2
56.90000000,45.50000000,1014.10000000,11.70000000,3.00000000,14.00000000,72.00000000,48.00000000,1
59.50000000,38.90000000,1018.60000000,13.00000000,8.10000000,15.90000000,77.00000000,41.00000000,1
56.00000000,36.10000000,1019.50000000,13.20000000,12.80000000,17.10000000,75.90000000,41.00000000,1
69.70000000,47.30000000,1013.60000000,13.30000000,14.40000000,26.00000000,88.00000000,54.00000000,1
68.40000000,53.50000000,1014.50000000,10.90000000,12.50000000,22.00000000,82.00000000,55.90000000,2
62.80000000,43.30000000,1022.00000000,9.80000000,9.50000000,18.10000000,73.00000000,54.00000000,1
60.50000000,39.80000000,1024.10000000,10.90000000,7.60000000,15.90000000,73.00000000,46.90000000,1
64.10000000,41.80000000,1017.30000000,13.90000000,10.10000000,17.10000000,78.10000000,51.10000000,1
66.00000000,46.40000000,1007.90000000,11.50000000,14.10000000,26.00000000,77.00000000,54.00000000,2
56.80000000,49.10000000,1001.00000000,9.50000000,14.20000000,22.00000000,64.90000000,50.00000000,2
61.60000000,42.00000000,1010.70000000,12.10000000,8.70000000,15.90000000,82.90000000,45.00000000,1
74.80000000,64.10000000,1011.00000000,12.60000000,16.30000000,30.10000000,91.00000000,61.00000000,1
79.00000000,69.30000000,1011.60000000,7.10000000,19.20000000,26.00000000,86.00000000,72.00000000,1
76.60000000,68.50000000,1012.50000000,13.40000000,16.00000000,22.00000000,84.90000000,69.10000000,2
62.00000000,56.80000000,1021.10000000,11.50000000,11.50000000,15.90000000,77.00000000,57.00000000,2
61.20000000,54.30000000,1021.80000000,12.30000000,9.10000000,17.10000000,68.00000000,54.00000000,1
57.60000000,54.30000000,1013.90000000,7.80000000,9.10000000,22.00000000,66.90000000,53.10000000,2
56.70000000,50.90000000,1015.10000000,8.10000000,13.30000000,19.00000000,70.00000000,48.90000000,2
61.20000000,52.70000000,1021.60000000,11.80000000,4.70000000,10.10000000,70.00000000,52.00000000,1
63.60000000,55.90000000,1021.00000000,13.00000000,4.30000000,10.10000000,75.90000000,51.10000000,1
70.00000000,61.90000000,1018.70000000,11.60000000,7.30000000,10.10000000,84.90000000,57.00000000,1
71.50000000,62.20000000,1014.60000000,10.60000000,6.40000000,15.00000000,84.00000000,57.90000000,1
71.70000000,64.60000000,1014.80000000,9.50000000,4.60000000,13.00000000,82.00000000,62.10000000,1
66.40000000,60.70000000,1014.70000000,10.70000000,5.40000000,13.00000000,75.00000000,60.10000000,2
68.10000000,64.00000000,1011.70000000,8.30000000,10.80000000,22.90000000,75.90000000,64.00000000,2
70.50000000,64.10000000,1010.00000000,10.30000000,14.30000000,26.00000000,80.10000000,63.00000000,2
70.50000000,62.70000000,1008.20000000,13.80000000,11.90000000,22.90000000,77.00000000,64.00000000,1
58.00000000,53.20000000,1015.00000000,8.90000000,6.00000000,15.90000000,75.00000000,52.00000000,2
57.50000000,51.70000000,1015.60000000,10.30000000,2.80000000,13.00000000,70.00000000,53.10000000,1
61.70000000,58.10000000,999.00000000,7.40000000,10.20000000,22.00000000,68.00000000,57.90000000,2
60.30000000,55.00000000,1006.30000000,7.00000000,5.90000000,13.00000000,70.00000000,54.00000000,2
62.00000000,56.30000000,1012.70000000,10.90000000,2.70000000,13.00000000,68.00000000,54.00000000,2
53.70000000,45.00000000,1021.50000000,11.40000000,2.40000000,13.00000000,64.90000000,43.00000000,1
64.90000000,55.90000000,1016.90000000,13.90000000,4.50000000,13.00000000,82.00000000,54.00000000,2
67.00000000,54.90000000,1016.10000000,12.80000000,9.40000000,15.00000000,77.00000000,57.00000000,1
70.10000000,60.40000000,1013.30000000,11.70000000,5.40000000,10.10000000,82.90000000,60.10000000,2
72.00000000,60.30000000,1013.60000000,12.10000000,7.00000000,8.90000000,82.00000000,60.10000000,1
71.20000000,65.00000000,1011.30000000,10.80000000,11.30000000,15.90000000,80.10000000,64.00000000,1
72.20000000,64.90000000,1010.60000000,11.20000000,14.50000000,18.10000000,82.00000000,66.00000000,2
75.90000000,68.10000000,1008.70000000,11.60000000,10.60000000,22.00000000,86.00000000,66.90000000,1
76.70000000,68.90000000,1004.10000000,11.90000000,17.50000000,27.00000000,84.00000000,69.10000000,2
69.70000000,63.60000000,1004.40000000,9.70000000,9.20000000,20.00000000,81.00000000,62.10000000,2
70.50000000,61.50000000,1015.30000000,14.90000000,3.40000000,8.90000000,78.10000000,62.10000000,1
68.80000000,61.80000000,1020.40000000,10.50000000,3.40000000,13.00000000,73.90000000,62.10000000,1
69.50000000,61.40000000,1019.40000000,13.30000000,3.70000000,12.00000000,79.00000000,63.00000000,1
74.50000000,65.40000000,1014.80000000,11.80000000,3.00000000,12.00000000,88.00000000,64.00000000,1
65.50000000,54.40000000,1016.30000000,10.40000000,10.30000000,20.00000000,82.00000000,55.90000000,2
65.50000000,60.30000000,1016.60000000,10.60000000,10.60000000,22.00000000,77.00000000,57.90000000,2
68.40000000,63.70000000,1018.00000000,11.10000000,11.70000000,15.00000000,75.90000000,62.10000000,1
71.80000000,66.60000000,1019.10000000,10.20000000,1.50000000,8.90000000,82.90000000,63.00000000,1
74.60000000,68.30000000,1014.30000000,9.40000000,0.40000000,5.10000000,84.90000000,64.00000000,1
77.50000000,72.00000000,1007.70000000,11.10000000,5.40000000,13.00000000,84.90000000,70.00000000,1
70.00000000,67.20000000,1007.20000000,7.00000000,6.10000000,13.00000000,84.00000000,66.00000000,2
67.70000000,61.90000000,1008.60000000,9.90000000,8.20000000,13.00000000,73.90000000,60.10000000,2
69.20000000,62.60000000,1012.70000000,12.30000000,1.40000000,8.90000000,84.00000000,55.90000000,1
75.30000000,65.70000000,1010.00000000,13.60000000,11.50000000,17.10000000,87.10000000,64.90000000,1
78.50000000,69.60000000,1007.50000000,14.90000000,13.10000000,22.00000000,90.00000000,66.00000000,1
73.20000000,67.80000000,1014.40000000,8.30000000,13.00000000,26.00000000,88.00000000,64.90000000,2
73.90000000,69.70000000,1016.80000000,5.20000000,7.20000000,8.90000000,84.90000000,68.00000000,1
82.10000000,74.70000000,1009.50000000,9.70000000,10.60000000,14.00000000,95.00000000,73.90000000,1
76.90000000,67.30000000,1013.40000000,11.20000000,8.90000000,26.00000000,90.00000000,70.00000000,2
75.50000000,65.80000000,1013.70000000,13.80000000,9.30000000,25.10000000,88.00000000,66.90000000,2
77.50000000,71.50000000,1005.40000000,12.00000000,15.00000000,25.10000000,96.10000000,66.90000000,2
70.80000000,68.70000000,1003.20000000,9.80000000,4.00000000,13.00000000,75.90000000,66.90000000,2
74.60000000,69.60000000,1002.30000000,10.40000000,6.30000000,20.00000000,89.10000000,64.90000000,1
81.70000000,74.10000000,1007.30000000,13.30000000,9.20000000,18.10000000,90.00000000,73.90000000,1
78.30000000,73.00000000,1008.70000000,12.60000000,10.80000000,15.00000000,88.00000000,69.10000000,2
74.60000000,69.10000000,1014.00000000,11.70000000,7.50000000,17.10000000,84.90000000,68.00000000,2
77.80000000,70.00000000,1014.40000000,12.90000000,11.10000000,25.10000000,88.00000000,64.90000000,2
85.50000000,75.80000000,1012.80000000,11.80000000,13.50000000,18.10000000,96.10000000,77.00000000,1
84.80000000,75.80000000,1017.30000000,12.80000000,6.00000000,20.00000000,93.00000000,75.90000000,1
82.60000000,72.80000000,1019.80000000,13.70000000,9.60000000,13.00000000,93.90000000,73.90000000,1
86.60000000,75.90000000,1015.90000000,11.90000000,9.10000000,13.00000000,95.00000000,78.10000000,1
85.00000000,76.10000000,1013.20000000,6.70000000,8.70000000,13.00000000,91.90000000,75.00000000,1
81.80000000,73.40000000,1011.50000000,11.00000000,7.20000000,15.90000000,90.00000000,73.00000000,1
82.30000000,73.80000000,1009.00000000,12.30000000,5.50000000,10.10000000,91.90000000,72.00000000,2
79.60000000,72.10000000,1011.20000000,11.00000000,5.10000000,10.10000000,90.00000000,73.00000000,2
82.00000000,75.10000000,1013.30000000,9.60000000,7.40000000,19.00000000,90.00000000,75.90000000,2
75.70000000,69.60000000,1018.10000000,9.40000000,11.10000000,20.00000000,84.90000000,70.00000000,2
74.50000000,59.00000000,1022.40000000,14.90000000,7.90000000,13.00000000,84.00000000,63.00000000,1
74.00000000,61.70000000,1019.00000000,14.90000000,3.40000000,8.90000000,81.00000000,64.90000000,1
75.10000000,66.30000000,1015.60000000,11.10000000,4.20000000,11.10000000,86.00000000,64.00000000,1
74.70000000,67.80000000,1014.20000000,7.60000000,3.10000000,13.00000000,84.00000000,66.00000000,2
68.60000000,63.40000000,1013.30000000,10.40000000,11.00000000,15.90000000,73.00000000,64.00000000,2
73.20000000,63.20000000,1016.20000000,11.90000000,2.60000000,8.90000000,82.90000000,64.00000000,1
72.80000000,63.10000000,1015.30000000,11.70000000,3.60000000,14.00000000,84.00000000,60.10000000,1
76.00000000,64.50000000,1009.10000000,11.20000000,11.50000000,22.00000000,87.10000000,64.90000000,2
81.50000000,69.10000000,1005.60000000,10.10000000,9.00000000,22.90000000,91.90000000,71.10000000,1
78.00000000,62.40000000,1011.80000000,11.30000000,6.70000000,13.00000000,90.00000000,64.90000000,1
77.90000000,68.60000000,1007.80000000,12.50000000,15.30000000,22.00000000,86.00000000,69.10000000,2
78.60000000,67.10000000,1008.70000000,12.20000000,13.40000000,22.00000000,84.00000000,73.00000000,2
73.20000000,61.20000000,1017.70000000,12.00000000,4.70000000,13.00000000,86.00000000,60.10000000,1
75.40000000,67.90000000,1017.70000000,12.50000000,7.40000000,15.90000000,87.10000000,69.10000000,2
82.40000000,73.60000000,1015.50000000,14.00000000,11.80000000,18.10000000,91.90000000,73.90000000,1
83.10000000,74.00000000,1012.00000000,12.90000000,12.70000000,17.10000000,93.00000000,73.90000000,1
82.80000000,76.60000000,1009.20000000,13.30000000,10.80000000,17.10000000,90.00000000,75.00000000,2
77.60000000,74.00000000,1009.00000000,11.80000000,14.10000000,22.00000000,84.90000000,72.00000000,2
82.40000000,77.60000000,1010.80000000,12.90000000,12.50000000,17.10000000,91.90000000,75.00000000,1
77.50000000,72.30000000,1016.10000000,12.10000000,8.50000000,22.00000000,90.00000000,69.10000000,2
67.90000000,60.70000000,1021.00000000,14.10000000,6.20000000,10.10000000,78.10000000,55.90000000,1
72.60000000,63.80000000,1019.40000000,11.70000000,5.90000000,17.10000000,86.00000000,62.10000000,1
76.30000000,69.70000000,1012.70000000,13.40000000,10.50000000,17.10000000,82.00000000,68.00000000,2
69.00000000,60.80000000,1017.00000000,11.10000000,10.20000000,22.00000000,80.10000000,57.00000000,1
70.30000000,61.30000000,1019.20000000,10.70000000,2.20000000,8.90000000,82.00000000,55.90000000,1
72.80000000,63.00000000,1020.00000000,12.30000000,3.00000000,11.10000000,84.90000000,57.90000000,1
77.10000000,67.50000000,1018.90000000,13.10000000,8.70000000,13.00000000,90.00000000,64.90000000,1
79.50000000,68.90000000,1018.50000000,11.40000000,5.10000000,10.10000000,91.90000000,66.00000000,1
81.10000000,71.20000000,1017.80000000,12.00000000,5.90000000,13.00000000,91.90000000,70.00000000,1
81.80000000,73.30000000,1014.20000000,13.60000000,10.90000000,18.10000000,91.00000000,70.00000000,1
79.00000000,71.70000000,1012.40000000,14.20000000,10.50000000,17.10000000,89.10000000,72.00000000,2
77.00000000,71.80000000,1012.50000000,10.00000000,8.60000000,14.00000000,84.90000000,72.00000000,2
81.70000000,74.70000000,1013.00000000,12.80000000,8.60000000,15.90000000,93.00000000,72.00000000,1
82.40000000,75.90000000,1012.40000000,13.70000000,7.30000000,22.00000000,93.00000000,72.00000000,2
78.70000000,74.10000000,1012.80000000,13.30000000,9.90000000,17.10000000,88.00000000,72.00000000,2
75.70000000,71.20000000,1013.50000000,8.40000000,5.00000000,13.00000000,84.00000000,71.10000000,1
77.50000000,72.70000000,1014.60000000,4.30000000,4.10000000,8.90000000,86.00000000,72.00000000,2
78.30000000,72.70000000,1015.40000000,3.70000000,1.70000000,8.90000000,91.90000000,70.00000000,1
77.00000000,69.00000000,1015.10000000,8.50000000,4.80000000,13.00000000,87.10000000,69.10000000,2
74.40000000,69.30000000,1013.10000000,8.80000000,3.20000000,10.10000000,82.90000000,69.10000000,2
68.50000000,66.50000000,1010.00000000,6.20000000,5.90000000,15.90000000,79.00000000,64.90000000,2
66.70000000,58.60000000,1020.10000000,11.00000000,8.00000000,15.00000000,75.00000000,60.10000000,2
66.30000000,57.30000000,1022.50000000,11.80000000,4.10000000,12.00000000,77.00000000,55.90000000,1
69.70000000,60.90000000,1019.10000000,12.20000000,8.30000000,15.00000000,82.90000000,59.00000000,1
73.30000000,61.80000000,1015.60000000,14.00000000,8.50000000,15.90000000,88.00000000,60.10000000,1
75.80000000,63.50000000,1015.30000000,14.50000000,10.30000000,22.00000000,89.10000000,64.00000000,1
76.60000000,65.00000000,1017.10000000,12.40000000,9.90000000,15.90000000,89.10000000,64.90000000,1
78.30000000,64.60000000,1014.50000000,11.20000000,11.20000000,17.10000000,90.00000000,66.00000000,1
70.60000000,64.70000000,1015.80000000,9.60000000,2.50000000,13.00000000,81.00000000,66.00000000,2
69.60000000,59.90000000,1017.60000000,10.40000000,3.10000000,8.90000000,82.90000000,57.00000000,1
73.50000000,61.00000000,1016.40000000,12.00000000,4.20000000,12.00000000,86.00000000,64.00000000,1
68.80000000,57.50000000,1016.60000000,11.70000000,6.80000000,13.00000000,79.00000000,59.00000000,2
63.80000000,49.50000000,1016.80000000,12.80000000,7.80000000,27.00000000,73.00000000,55.00000000,1
60.60000000,47.30000000,1022.00000000,12.30000000,5.80000000,13.00000000,78.10000000,45.00000000,1
66.90000000,50.90000000,1017.10000000,14.30000000,11.00000000,17.10000000,82.00000000,53.10000000,1
75.40000000,62.20000000,1010.20000000,12.20000000,14.20000000,22.00000000,86.00000000,66.90000000,1
68.70000000,62.40000000,1007.70000000,11.90000000,9.50000000,15.00000000,80.10000000,62.10000000,2
63.70000000,56.50000000,1016.90000000,13.20000000,7.70000000,15.00000000,73.00000000,54.00000000,1
63.90000000,57.70000000,1017.70000000,11.20000000,8.30000000,20.00000000,71.10000000,57.90000000,2
62.90000000,58.00000000,1018.90000000,9.80000000,7.30000000,18.10000000,64.90000000,60.10000000,2
59.50000000,51.50000000,1023.50000000,9.70000000,2.20000000,8.90000000,73.00000000,51.10000000,2
60.90000000,52.80000000,1023.20000000,9.60000000,2.60000000,10.10000000,75.90000000,48.90000000,1
60.60000000,55.60000000,1016.70000000,9.00000000,9.20000000,22.00000000,70.00000000,57.90000000,2
66.00000000,61.00000000,1007.80000000,9.60000000,13.20000000,19.00000000,75.00000000,60.10000000,2
64.90000000,62.00000000,1010.70000000,7.80000000,7.50000000,22.90000000,72.00000000,54.00000000,2
50.30000000,44.70000000,1023.50000000,11.70000000,10.20000000,22.00000000,64.90000000,37.90000000,1
55.00000000,50.30000000,1022.40000000,11.90000000,3.10000000,13.00000000,62.10000000,48.90000000,1
56.40000000,49.90000000,1018.30000000,12.50000000,10.40000000,22.00000000,70.00000000,46.00000000,1
62.10000000,57.30000000,1011.20000000,12.80000000,13.20000000,22.00000000,77.00000000,53.10000000,1
66.10000000,60.80000000,1008.70000000,11.00000000,7.50000000,17.10000000,75.90000000,60.10000000,2
63.10000000,56.40000000,1014.90000000,10.90000000,3.60000000,15.00000000,77.00000000,46.00000000,1
60.80000000,50.00000000,1021.10000000,12.20000000,3.50000000,11.10000000,81.00000000,45.00000000,1
69.40000000,58.20000000,1015.70000000,13.30000000,10.30000000,22.90000000,89.10000000,55.90000000,1
65.10000000,55.60000000,1019.40000000,12.40000000,8.60000000,15.00000000,82.00000000,54.00000000,1
61.40000000,49.10000000,1018.20000000,12.80000000,7.80000000,26.00000000,72.00000000,51.10000000,1
55.90000000,45.70000000,1023.30000000,11.80000000,6.80000000,10.10000000,71.10000000,41.00000000,1
58.90000000,49.40000000,1022.60000000,12.00000000,4.80000000,17.10000000,77.00000000,46.00000000,1
64.10000000,54.20000000,1016.90000000,14.80000000,13.20000000,25.10000000,78.10000000,51.10000000,1
65.80000000,55.20000000,1014.90000000,14.10000000,11.50000000,17.10000000,79.00000000,57.00000000,2
57.10000000,49.30000000,1018.00000000,14.70000000,3.10000000,15.00000000,70.00000000,48.00000000,1
50.50000000,44.00000000,1022.60000000,12.60000000,7.30000000,13.00000000,62.10000000,37.90000000,1
48.60000000,42.20000000,1023.00000000,12.10000000,4.70000000,13.00000000,66.00000000,33.10000000,1
56.60000000,44.50000000,1020.20000000,13.40000000,11.90000000,26.00000000,73.00000000,44.10000000,1
